doi,doi_url,repository_url,is_open_access,authors_count,authors_affiliation_count,authors_familyname_count,authors_givennames_count,authors_gnd_count,authors_name_count,authors_orcid_count,has_funding_info,has_journal,keywords_freetext_count,keywords_controlled_vocabularies_count,has_language,has_license,license_name,has_conference_acronym,has_conference_dates,has_conference_place,has_conference_session,has_conference_session_part,has_conference_title,has_conference_website,has_creation_date,creation_date,has_other_dates,other_dates,references_no_identifiers_count,references_with_identifiers_count,has_title,has_version,files
10.5281/zenodo.10977034,https://doi.org/10.5281/zenodo.10977034,https://zenodo.org/records/10977034,True,8,8,0,0,0,8,6,False,False,0,0,True,True,cc-by-4.0,True,True,True,True,False,True,True,True,2024-04-18T09:43:14.536344+00:00,False,NA,0,0,True,False,Poster_quero_eng.pdf
10.5281/zenodo.10977163,https://doi.org/10.5281/zenodo.10977163,https://zenodo.org/records/10977163,True,4,4,0,0,0,4,2,False,False,0,0,True,True,cc-by-4.0,True,True,True,True,False,True,True,True,2024-04-18T09:43:03.760355+00:00,False,NA,0,0,True,False,OPERAS_Conference_2024_Poster_50.pdf
10.5281/zenodo.10977223,https://doi.org/10.5281/zenodo.10977223,https://zenodo.org/records/10977223,True,6,6,0,0,0,6,6,False,False,0,0,True,True,cc-by-4.0,True,True,True,True,False,True,True,True,2024-04-18T09:42:49.504022+00:00,False,NA,0,0,True,False,OPERAS_Conference_2024_Poster_73.pdf
10.5281/zenodo.10990707,https://doi.org/10.5281/zenodo.10990707,https://zenodo.org/records/10990707,True,2,2,0,0,0,2,2,False,False,0,0,True,True,cc-by-4.0,True,True,True,True,False,True,True,True,2024-04-18T09:42:34.588552+00:00,False,NA,0,0,True,False,7_Barbot_Wnuk_Fiinal_post_SSHOCMP (707 x 1000 mm) print version.pdf
10.5281/zenodo.10991130,https://doi.org/10.5281/zenodo.10991130,https://zenodo.org/records/10991130,True,2,2,0,0,0,2,2,False,False,0,0,True,True,cc-by-4.0,True,True,True,True,False,True,True,True,2024-04-18T09:42:19.612245+00:00,False,NA,0,0,True,False,8_Maryl_Manista_OPERAS2024_PALOMERA_poster.pdf
10.5281/zenodo.10991185,https://doi.org/10.5281/zenodo.10991185,https://zenodo.org/records/10991185,True,1,1,0,0,0,1,1,False,False,0,0,True,True,cc-by-4.0,True,True,True,True,False,True,True,True,2024-04-18T09:41:56.956444+00:00,False,NA,0,0,True,False,14_Guigonis_Jouguet_Larousse_Roux_Bourdot_OPERAS_Conference_2024_Poster_59.pdf
10.5281/zenodo.10991238,https://doi.org/10.5281/zenodo.10991238,https://zenodo.org/records/10991238,True,1,1,0,0,0,1,0,False,False,0,0,True,True,cc-by-4.0,True,True,True,True,False,True,True,True,2024-04-18T09:41:37.916244+00:00,False,NA,0,0,True,False,16_Giménez-Toledo_OPERAS_Conference_2024_Poster_64.pdf
10.5281/zenodo.10991278,https://doi.org/10.5281/zenodo.10991278,https://zenodo.org/records/10991278,True,3,2,0,0,0,3,2,False,False,0,0,True,True,cc-by-4.0,True,True,True,True,False,True,True,True,2024-04-18T09:41:20.537568+00:00,False,NA,0,0,True,False,20_Bolelli Gallevi_Basset_Filadoro_OPERAS_Conference_2024_Poster_79.pdf
10.5281/zenodo.10990832,https://doi.org/10.5281/zenodo.10990832,https://zenodo.org/records/10990832,True,4,4,0,0,0,4,2,True,False,0,0,False,True,cc-by-4.0,False,True,True,False,False,True,False,True,2024-04-18T08:32:31.152636+00:00,False,NA,0,0,True,False,Alex Cunliffe Microbiology Society 2024 poster v1.3.pdf
10.5281/zenodo.10990559,https://doi.org/10.5281/zenodo.10990559,https://zenodo.org/records/10990559,True,4,4,0,0,0,4,2,True,False,0,0,False,True,cc-by-4.0,True,True,True,True,False,True,True,True,2024-04-18T07:45:04.289059+00:00,True,{'type': 'accepted'},0,0,True,False,Hidding et al. poster EGU2024.pdf
10.5281/zenodo.10989035,https://doi.org/10.5281/zenodo.10989035,https://zenodo.org/records/10989035,True,1,0,0,0,0,1,0,False,False,0,0,False,True,cc-by-4.0,False,True,True,False,False,True,True,True,2024-04-17T21:37:53.779166+00:00,False,NA,0,0,True,False,H63D Poster GERMAN.pdf
10.5281/zenodo.10988203,https://doi.org/10.5281/zenodo.10988203,https://zenodo.org/records/10988203,True,3,3,0,0,0,3,3,False,False,0,1,True,True,cc-by-nc-nd-4.0,False,True,True,True,False,True,True,True,2024-04-17T17:08:44.621926+00:00,True,"{'type': 'available', 'description': 'Final Version'}",0,1,True,False,2024_04-15_Dumcke_et_al_Literatur_Forum_Rettungswissenschaften.pdf; 2024-04-15_Dumcke_et_al_Forum_Rettungswissenschaften_Poster.pdf
10.5281/zenodo.10986975,https://doi.org/10.5281/zenodo.10986975,https://zenodo.org/records/10986975,True,1,1,0,0,0,1,0,True,False,0,0,False,True,cc-by-4.0,False,False,False,False,False,False,False,True,2024-04-17T13:43:06.772580+00:00,True,"{'type': 'available', 'description': 'Poster presentation for Risk Day 2024 workshop'}",0,0,True,False,RiskDay2024_Poster_SamHarrison_v5.pdf
10.5281/zenodo.10957070,https://doi.org/10.5281/zenodo.10957070,https://zenodo.org/records/10957070,True,2,2,0,0,0,2,1,False,False,0,0,False,True,cc-by-4.0,False,False,False,False,False,False,False,True,2024-04-17T13:35:12.119153+00:00,True,{'type': 'accepted'},0,0,True,False,Poster-dkacs.pdf
10.5281/zenodo.10987137,https://doi.org/10.5281/zenodo.10987137,https://zenodo.org/records/10987137,True,2,2,0,0,0,2,2,False,False,0,0,False,True,cc-by-4.0,True,True,True,False,False,True,True,True,2024-04-17T13:22:17.792152+00:00,False,NA,0,0,True,False,Poster TUC 2024_VF.pdf
10.5281/zenodo.10985367,https://doi.org/10.5281/zenodo.10985367,https://zenodo.org/records/10985367,True,4,4,0,0,0,4,0,True,False,0,1,False,True,cc-by-4.0,True,True,True,False,False,True,True,True,2024-04-17T09:54:41.064432+00:00,False,NA,0,1,True,False,Poster Photon2022 Alberto Rodriguez Cuevas Dual comb build up dynamics in polarization multiplexing fiber fibre laser.pdf
10.5281/zenodo.10984348,https://doi.org/10.5281/zenodo.10984348,https://zenodo.org/records/10984348,True,1,1,0,0,0,1,0,True,False,0,0,True,True,cc-by-4.0,False,False,False,False,False,False,False,True,2024-04-17T08:46:02.407017+00:00,False,NA,0,0,True,False,V23-0184 - Poster Camilo Henao FINAL.pdf
10.5281/zenodo.10984188,https://doi.org/10.5281/zenodo.10984188,https://zenodo.org/records/10984188,True,11,0,0,0,0,11,0,False,False,0,0,False,True,cc-by-4.0,False,False,False,False,False,False,False,True,2024-04-17T08:04:49.106059+00:00,False,NA,0,0,True,False,Coevolvers Project Overview.pdf
10.5281/zenodo.10983084,https://doi.org/10.5281/zenodo.10983084,https://zenodo.org/records/10983084,True,4,3,0,0,0,4,0,False,False,0,0,False,True,cc-by-4.0,False,True,True,False,False,True,False,True,2024-04-17T02:29:56.196801+00:00,False,NA,0,0,True,False,Exploration of Contextual Impact on Facial Emotion Recognition within Clinical Settings – A Portuguese Neuroscientific Study.pdf
10.5281/zenodo.10983074,https://doi.org/10.5281/zenodo.10983074,https://zenodo.org/records/10983074,True,5,2,0,0,0,5,0,False,False,0,0,False,True,cc-by-4.0,True,True,True,False,False,True,True,True,2024-04-17T02:19:34.579159+00:00,False,NA,0,0,True,False,EPP0034_The impact of clinical context on the recognition of facial expressions.pdf
10.5281/zenodo.10981087,https://doi.org/10.5281/zenodo.10981087,https://zenodo.org/records/10981087,True,4,4,0,0,0,4,3,False,False,0,0,False,True,cc-by-4.0,True,True,True,False,False,True,True,True,2024-04-16T18:10:17.747257+00:00,True,"{'type': 'accepted', 'description': 'Poster presented at the 2024 annual meeting of the Society for American Archaeology.'}",0,0,True,False,SAA 2024 - SPV Climate and vegetation histories - poster.pdf
10.5281/zenodo.10980375,https://doi.org/10.5281/zenodo.10980375,https://zenodo.org/records/10980375,True,1,1,0,0,0,1,0,True,False,0,0,True,True,cc-by-sa-4.0,False,True,True,False,False,True,True,True,2024-04-16T14:52:07.392895+00:00,False,NA,0,0,True,False,INCULTUM_ pilot 1 Historical water management systems.pdf
10.5281/zenodo.10980351,https://doi.org/10.5281/zenodo.10980351,https://zenodo.org/records/10980351,True,1,1,0,0,0,1,0,True,False,0,0,True,True,cc-by-sa-4.0,False,True,True,False,False,True,True,True,2024-04-16T14:38:53.176697+00:00,False,NA,0,0,True,False,INCULTUM_ pilot 4 Sicily.pdf
10.5281/zenodo.10980324,https://doi.org/10.5281/zenodo.10980324,https://zenodo.org/records/10980324,True,1,1,0,0,0,1,0,True,False,0,0,True,True,cc-by-sa-4.0,False,True,True,False,False,True,True,True,2024-04-16T14:35:22.175830+00:00,False,NA,0,0,True,False,INCULTUM_pilot 8 Vjosa valley.pdf
10.5281/zenodo.10980238,https://doi.org/10.5281/zenodo.10980238,https://zenodo.org/records/10980238,True,1,1,0,0,0,1,0,True,False,0,0,True,True,cc-by-sa-4.0,False,True,True,False,False,True,True,True,2024-04-16T14:26:35.396551+00:00,False,NA,0,0,True,False,INCULTUM_Pilot 5 (Italy-Garfagnana-San Pellegrino in Alpe).pdf
10.5281/zenodo.10980186,https://doi.org/10.5281/zenodo.10980186,https://zenodo.org/records/10980186,True,1,1,0,0,0,1,0,True,False,0,0,True,True,cc-by-sa-4.0,False,True,True,False,False,True,True,True,2024-04-16T14:22:32.730439+00:00,False,NA,0,0,True,False,Participatory model_UMB.pdf
10.5281/zenodo.10979927,https://doi.org/10.5281/zenodo.10979927,https://zenodo.org/records/10979927,True,1,1,0,0,0,1,0,True,False,0,0,True,True,cc-by-sa-4.0,False,True,True,False,False,True,True,True,2024-04-16T14:16:18.519192+00:00,False,NA,0,0,True,False,Mining treasures_UMB Slovakia.pdf
10.5281/zenodo.10979747,https://doi.org/10.5281/zenodo.10979747,https://zenodo.org/records/10979747,True,1,1,0,0,0,1,0,True,False,0,0,True,True,cc-by-sa-4.0,False,True,True,False,False,True,True,True,2024-04-16T13:50:15.384116+00:00,False,NA,0,0,True,False,INCULTUM_pilot9_Ireland.pdf
10.5281/zenodo.10979541,https://doi.org/10.5281/zenodo.10979541,https://zenodo.org/records/10979541,True,1,1,0,0,0,1,0,True,False,0,0,True,True,cc-by-sa-4.0,False,True,True,False,False,True,True,True,2024-04-16T13:44:45.242966+00:00,False,NA,0,0,True,False,INCULTM_Agrarian Coastal Plain_Campina de Faro Pilot 2.pdf
10.5281/zenodo.10979621,https://doi.org/10.5281/zenodo.10979621,https://zenodo.org/records/10979621,True,1,0,0,0,0,1,1,True,False,0,0,False,True,cc-by-4.0,True,True,True,False,False,True,True,True,2024-04-16T13:44:44.788615+00:00,False,NA,0,0,True,False,Legume Generation - Poster.pdf
10.5281/zenodo.10978869,https://doi.org/10.5281/zenodo.10978869,https://zenodo.org/records/10978869,True,6,6,0,0,0,6,5,False,False,0,0,False,True,cc-by-4.0,False,False,False,False,False,False,False,True,2024-04-16T12:13:25.145130+00:00,False,NA,0,0,True,False,Poster_ACO_A0_zenodo.pdf
10.5281/zenodo.10973933,https://doi.org/10.5281/zenodo.10973933,https://zenodo.org/records/10973933,True,3,3,0,0,0,3,3,False,False,0,0,True,True,cc-by-nc-4.0,False,False,False,False,False,False,False,True,2024-04-16T08:12:46.649438+00:00,False,NA,0,0,True,False,GTSO_IR_Poster_Metadonnes_Ouvertes_A3.pdf; GTSO_IR_Poster_Metadonnes_Ouvertes_A2.pdf
10.5281/zenodo.10974967,https://doi.org/10.5281/zenodo.10974967,https://zenodo.org/records/10974967,True,4,4,0,0,0,4,2,True,False,0,0,True,True,cc-by-4.0,False,False,False,False,False,False,False,True,2024-04-15T16:06:41.405723+00:00,False,NA,0,0,True,False,BRIDGE_Poster_Caracterização Florestal e dosProdutores Florestais.pdf
10.5281/zenodo.10974928,https://doi.org/10.5281/zenodo.10974928,https://zenodo.org/records/10974928,True,4,4,0,0,0,4,2,True,False,0,0,True,True,cc-by-4.0,False,False,False,False,False,False,False,True,2024-04-15T16:06:22.723500+00:00,False,NA,0,0,True,False,BRIDGE_Poster_Elementos para conhecimento do território.pdf
10.5281/zenodo.10974971,https://doi.org/10.5281/zenodo.10974971,https://zenodo.org/records/10974971,True,1,1,0,0,0,1,0,True,False,0,0,True,True,cc-by-sa-4.0,False,True,True,False,False,True,True,True,2024-04-15T16:02:54.632799+00:00,False,NA,0,0,True,False,INCULTUM Aoos The shared river. The Greek pilot.png
10.5281/zenodo.10974666,https://doi.org/10.5281/zenodo.10974666,https://zenodo.org/records/10974666,True,3,3,0,0,0,3,2,True,False,0,0,True,True,cc-by-4.0,False,False,False,False,False,False,False,True,2024-04-15T15:47:57.660245+00:00,False,NA,0,0,True,False,BRIDGE_Poster Dissertacao Henrique.pdf
10.5281/zenodo.10974769,https://doi.org/10.5281/zenodo.10974769,https://zenodo.org/records/10974769,True,3,3,0,0,0,3,2,True,False,0,0,True,True,cc-by-4.0,False,False,False,False,False,False,False,True,2024-04-15T15:47:34.967411+00:00,False,NA,0,0,True,False,BRIDGE_Poster Dissertacao Miguel.pdf
10.5281/zenodo.10974697,https://doi.org/10.5281/zenodo.10974697,https://zenodo.org/records/10974697,True,6,6,0,0,0,6,5,True,False,0,0,True,True,cc-by-sa-4.0,False,True,True,False,False,True,True,True,2024-04-15T15:04:05.093253+00:00,False,NA,0,0,True,False,Pilot 10 Escape into the Archipielago.pdf
10.5281/zenodo.10974203,https://doi.org/10.5281/zenodo.10974203,https://zenodo.org/records/10974203,True,1,1,0,0,0,1,1,False,False,0,0,True,True,cc-by-4.0,False,True,True,True,False,True,False,True,2024-04-15T13:03:37.110569+00:00,True,{'type': 'other'},0,0,True,False,poster hobart.pdf
10.5281/zenodo.10973543,https://doi.org/10.5281/zenodo.10973543,https://zenodo.org/records/10973543,True,3,3,0,0,0,3,3,True,False,0,0,False,True,cc-by-4.0,False,True,True,False,False,True,False,True,2024-04-15T12:22:30.208744+00:00,False,NA,0,0,True,False,n4o_poster_ta6_a0_commons_v3.pdf
10.5281/zenodo.10973286,https://doi.org/10.5281/zenodo.10973286,https://zenodo.org/records/10973286,True,12,12,0,0,0,12,2,False,False,0,0,False,True,cc-by-4.0,False,False,False,False,False,False,False,True,2024-04-15T10:30:36.630460+00:00,False,NA,0,0,True,False,Poster_ECSA2024_CorneliaRieder.pdf
10.5281/zenodo.10973260,https://doi.org/10.5281/zenodo.10973260,https://zenodo.org/records/10973260,True,2,2,0,0,0,2,2,False,False,0,1,True,True,cc-by-4.0,False,True,True,True,False,True,True,True,2024-04-15T10:18:28.444409+00:00,False,NA,0,1,True,False,DataHub_Poster_GA-KA-May2023_part2_Tools.pdf
10.5281/zenodo.10973167,https://doi.org/10.5281/zenodo.10973167,https://zenodo.org/records/10973167,True,12,12,0,0,0,12,2,False,False,0,0,False,True,cc-by-4.0,False,False,False,False,False,False,False,True,2024-04-15T10:09:10.158643+00:00,False,NA,0,0,True,False,Poster_ECSA2024_FannyKaiser.pdf
10.5281/zenodo.10959747,https://doi.org/10.5281/zenodo.10959747,https://zenodo.org/records/10959747,True,2,2,0,0,0,2,2,False,False,0,0,True,True,cc-by-4.0,False,True,True,True,False,True,True,True,2024-04-15T10:05:56.708967+00:00,False,NA,0,0,True,False,DataHub_Poster_GA-KA-May2023_part1_Community.pdf
10.5281/zenodo.10973165,https://doi.org/10.5281/zenodo.10973165,https://zenodo.org/records/10973165,True,1,0,0,0,0,1,1,True,False,0,0,True,True,cc-by-4.0,True,True,True,False,False,True,True,True,2024-04-15T10:03:40.296662+00:00,True,{'type': 'accepted'},0,0,True,True,24 04 Abstract Heyi-1.pdf
10.5281/zenodo.10973158,https://doi.org/10.5281/zenodo.10973158,https://zenodo.org/records/10973158,True,1,0,0,0,0,1,0,True,False,0,0,False,True,cc-by-4.0,False,False,False,False,False,False,False,True,2024-04-15T09:54:54.492986+00:00,False,NA,0,0,True,False,Flexcrash_PosterA0_2024.pdf
10.5281/zenodo.10973146,https://doi.org/10.5281/zenodo.10973146,https://zenodo.org/records/10973146,True,1,0,0,0,0,1,0,True,False,0,0,False,True,cc-by-4.0,False,False,False,False,False,False,False,True,2024-04-15T09:51:51.421905+00:00,False,NA,0,0,True,False,Flexcrash_Rollup_2024_QR.pdf
10.5281/zenodo.10973133,https://doi.org/10.5281/zenodo.10973133,https://zenodo.org/records/10973133,True,1,0,0,0,0,1,0,True,False,0,0,False,True,cc-by-4.0,False,False,False,False,False,False,False,True,2024-04-15T09:49:29.349289+00:00,False,NA,0,0,True,False,Flexcrash_Trifold_2024.pdf
10.5281/zenodo.10973105,https://doi.org/10.5281/zenodo.10973105,https://zenodo.org/records/10973105,True,1,0,0,0,0,1,0,True,False,0,0,False,True,cc-by-4.0,False,False,False,False,False,False,False,True,2024-04-15T09:44:53.029173+00:00,False,NA,0,0,True,False,Flexcrash_Factsheet_2024.pdf
10.5281/zenodo.10940202,https://doi.org/10.5281/zenodo.10940202,https://zenodo.org/records/10940202,True,6,6,0,0,0,6,4,True,False,0,0,True,True,cc-by-4.0,True,True,True,True,False,True,True,True,2024-04-15T08:58:15.527682+00:00,False,NA,0,0,True,False,IBS_2024_How do paleoclimate models perform in mountains.pdf
10.5281/zenodo.10972855,https://doi.org/10.5281/zenodo.10972855,https://zenodo.org/records/10972855,True,1,0,0,0,0,1,1,True,False,0,0,True,True,cc-by-4.0,True,True,True,False,False,True,True,True,2024-04-15T08:34:04.645083+00:00,False,NA,0,0,True,False,COSMOS 2024 Poster Data Citation Corpus (1).pdf
10.5281/zenodo.10970182,https://doi.org/10.5281/zenodo.10970182,https://zenodo.org/records/10970182,True,3,3,0,0,0,3,3,False,False,0,0,True,True,cc-by-4.0,False,True,True,True,True,True,True,True,2024-04-15T07:17:18.835939+00:00,True,"{'type': 'accepted', 'description': 'Conference poster'}",0,0,True,False,Dallas et al. 2024 - Digital resources methods and tools in the research lifecycle - The Connective Digital Memory in the Borderlands project - Baltic DH 2024 - poster - public.pdf
10.5281/zenodo.10926928,https://doi.org/10.5281/zenodo.10926928,https://zenodo.org/records/10926928,True,13,9,0,0,0,13,0,True,False,0,0,False,True,cc-by-4.0,False,True,False,False,False,True,False,True,2024-04-15T07:00:53.270882+00:00,False,NA,0,0,True,False,SLAS2024.pdf
10.5281/zenodo.10971693,https://doi.org/10.5281/zenodo.10971693,https://zenodo.org/records/10971693,True,1,0,0,0,0,1,1,False,False,0,0,False,True,cc-by-4.0,False,False,False,False,False,False,False,True,2024-04-14T22:39:03.425801+00:00,False,NA,0,0,True,False,SDG.pdf
10.5194/egusphere-egu24-20264,https://doi.org/10.5194/egusphere-egu24-20264,https://zenodo.org/records/10970635,True,1,1,0,0,0,1,1,False,False,0,0,False,True,cc-by-4.0,True,True,True,True,False,True,True,True,2024-04-14T14:19:50.602363+00:00,False,NA,0,0,True,False,EGU2024-20264_IFR-IP_Erlendsson_etal_2024_References.pdf; EGU24-20264_Erlendsson et al.pdf
10.5194/egusphere-egu24-12369,https://doi.org/10.5194/egusphere-egu24-12369,https://zenodo.org/records/10970387,True,1,1,0,0,0,1,1,False,False,0,0,False,True,cc-by-4.0,True,True,True,True,False,True,True,True,2024-04-14T13:13:17.319320+00:00,False,NA,0,0,True,False,EGU24-12369_Blischke_etal_2024.pdf
10.5281/zenodo.10969011,https://doi.org/10.5281/zenodo.10969011,https://zenodo.org/records/10969011,True,1,0,0,0,0,1,1,False,False,0,0,False,True,cc-by-4.0,False,False,False,False,False,False,False,True,2024-04-13T18:10:28.973080+00:00,False,NA,0,0,True,False,Sarı Renkli Minimalist Günlük Motivasyon İpucu Instagram Gönderisi-1.pdf
10.5194/egusphere-egu24-15139,https://doi.org/10.5194/egusphere-egu24-15139,https://zenodo.org/records/10967634,True,7,6,0,0,0,7,5,True,False,0,0,False,True,cc-by-4.0,True,True,True,True,False,True,True,True,2024-04-13T06:03:01.208143+00:00,True,"{'type': 'other', 'description': 'Presented'}",0,0,True,False,Poster Van Westen EGU 2024.pdf
10.5281/zenodo.10966791,https://doi.org/10.5281/zenodo.10966791,https://zenodo.org/records/10966791,True,3,3,0,0,0,3,3,False,False,5,0,True,True,cc-by-4.0,True,True,True,True,False,True,True,True,2024-04-13T04:25:45.669462+00:00,False,NA,5,0,True,False,GFOODSEC2024_Lavarenne_poster.pdf
10.5281/zenodo.10962873,https://doi.org/10.5281/zenodo.10962873,https://zenodo.org/records/10962873,True,1,1,0,0,0,1,1,True,False,5,0,False,True,cc-by-4.0,False,True,True,False,False,True,True,True,2024-04-12T20:51:43.333525+00:00,False,NA,5,0,True,False,POSTER_ALMA_10years_cagurto.pdf
10.5281/zenodo.10966646,https://doi.org/10.5281/zenodo.10966646,https://zenodo.org/records/10966646,True,1,0,0,0,0,1,1,False,False,0,0,False,True,cc-by-4.0,False,False,False,False,False,False,False,True,2024-04-12T17:29:08.545633+00:00,False,NA,0,0,True,False,Instagram Gönderisi-1.pdf
10.5281/zenodo.10966236,https://doi.org/10.5281/zenodo.10966236,https://zenodo.org/records/10966236,True,7,0,0,0,0,7,3,False,False,0,0,True,True,cc-by-4.0,False,True,True,False,False,True,True,True,2024-04-12T15:47:44.737090+00:00,True,{'type': 'available'},0,0,True,True,PITACORA poster Ocean Decade 2024.pdf
10.5281/zenodo.10966130,https://doi.org/10.5281/zenodo.10966130,https://zenodo.org/records/10966130,True,1,0,0,0,0,1,1,False,False,0,0,False,True,cc-by-4.0,False,False,False,False,False,False,False,True,2024-04-12T14:51:25.670936+00:00,False,NA,0,0,True,False,Beyond borders Trans-organisational and transnational alliances among gig workers in the United Kingdom and Italy-4.pdf
10.5281/zenodo.10965790,https://doi.org/10.5281/zenodo.10965790,https://zenodo.org/records/10965790,True,1,1,0,0,0,1,0,True,False,0,0,False,True,cc-by-4.0,False,False,False,False,False,False,False,True,2024-04-12T13:27:06.563410+00:00,True,{'type': 'available'},0,0,True,False,SPPELME_9.2_Scientific Rationale-Litterature-vernaculaire DEF copy.pdf
10.5281/zenodo.10965256,https://doi.org/10.5281/zenodo.10965256,https://zenodo.org/records/10965256,True,1,0,0,0,0,1,1,False,False,0,0,False,True,cc-by-4.0,False,False,False,False,False,False,False,True,2024-04-12T12:38:34.486945+00:00,False,NA,0,0,True,False,Kare Kaydırmalı Instagram Gönderisi.pdf
10.5281/zenodo.10965215,https://doi.org/10.5281/zenodo.10965215,https://zenodo.org/records/10965215,True,1,0,0,0,0,1,1,False,False,0,0,False,True,cc-by-4.0,False,False,False,False,False,False,False,True,2024-04-12T12:31:46.905333+00:00,False,NA,0,0,True,False,Sosyal Medya Dikey Instagram Gönderisi-1.pdf
10.5281/zenodo.10964958,https://doi.org/10.5281/zenodo.10964958,https://zenodo.org/records/10964958,True,1,1,0,0,0,1,1,True,False,0,0,False,True,cc-by-4.0,True,True,True,False,False,True,True,True,2024-04-12T12:30:32.481526+00:00,False,NA,0,0,True,False,KGG_DiseaseMap_poster_RK_final.pdf
10.5281/zenodo.10965072,https://doi.org/10.5281/zenodo.10965072,https://zenodo.org/records/10965072,True,1,0,0,0,0,1,1,False,False,0,0,False,True,cc-by-4.0,False,False,False,False,False,False,False,True,2024-04-12T12:23:42.609115+00:00,False,NA,0,0,True,False,Instagram Gönderisi.pdf
10.5281/zenodo.10962869,https://doi.org/10.5281/zenodo.10962869,https://zenodo.org/records/10962869,True,4,4,0,0,0,4,4,True,False,0,0,True,True,cc-by-4.0,False,False,False,False,False,False,False,True,2024-04-12T11:09:53.390845+00:00,False,NA,0,0,True,False,AEGEUS-Poster_Reseachers-Night_2023.pdf
10.5281/zenodo.10964630,https://doi.org/10.5281/zenodo.10964630,https://zenodo.org/records/10964630,True,3,3,0,0,0,3,3,False,False,0,0,True,True,cc-by-4.0,False,False,False,False,False,False,False,True,2024-04-12T11:08:17.300317+00:00,False,NA,0,0,True,False,N40_DGG2024_Jena_final_version.pdf
10.5281/zenodo.10964542,https://doi.org/10.5281/zenodo.10964542,https://zenodo.org/records/10964542,True,6,4,0,0,0,6,0,True,False,0,0,False,True,cc-by-4.0,True,True,True,False,False,True,True,True,2024-04-12T10:52:36.520624+00:00,False,NA,0,0,True,False,Photon2022_Breather dynamics driven by Polarization Instabilities in Nonlinear Polarization Rotation (NPR) mode locked fiber laser_Qing Wang_Aston.pdf
10.5281/zenodo.10963623,https://doi.org/10.5281/zenodo.10963623,https://zenodo.org/records/10963623,True,11,11,0,0,0,11,10,True,False,0,0,True,True,cc-by-4.0,False,True,True,False,False,True,True,True,2024-04-12T06:54:53.384756+00:00,True,{'type': 'available'},0,0,True,False,Tromso_WG_Poster.pdf
10.5281/zenodo.10962882,https://doi.org/10.5281/zenodo.10962882,https://zenodo.org/records/10962882,True,1,1,0,0,0,1,0,True,False,0,0,False,True,cc-by-4.0,True,True,True,False,False,True,False,True,2024-04-11T20:49:05.663840+00:00,True,{'type': 'available'},0,0,True,False,ARO_2024_Tymp_Final.pdf
10.5281/zenodo.10961702,https://doi.org/10.5281/zenodo.10961702,https://zenodo.org/records/10961702,True,2,2,0,0,0,2,1,True,False,0,0,False,True,cc-by-sa-4.0,False,True,True,False,False,True,True,True,2024-04-11T17:41:46.510313+00:00,True,{'type': 'available'},0,0,True,False,HWPposter.pdf
10.5281/zenodo.10960086,https://doi.org/10.5281/zenodo.10960086,https://zenodo.org/records/10960086,True,1,1,0,0,0,1,1,False,False,0,0,True,True,cc-by-4.0,False,False,False,False,False,False,False,True,2024-04-11T12:46:33.009568+00:00,True,{'type': 'issued'},0,0,True,False,Poster NFDI4Objects.pdf
10.5281/zenodo.10940693,https://doi.org/10.5281/zenodo.10940693,https://zenodo.org/records/10940693,True,1,0,0,0,0,1,0,False,False,0,0,False,True,cc-by-4.0,False,False,False,False,False,False,False,True,2024-04-11T12:25:00.533961+00:00,False,NA,0,0,True,False,Printing_AF_Spade Poster.pdf
10.5281/zenodo.10932263,https://doi.org/10.5281/zenodo.10932263,https://zenodo.org/records/10932263,True,3,3,0,0,0,3,0,False,False,0,0,False,True,cc-by-4.0,False,False,False,False,False,False,False,True,2024-04-11T11:44:21.196160+00:00,False,NA,0,0,True,False,Modifying Membrane Potential alters Somitogenesis Clock in Chick Embryo.pdf
10.5281/zenodo.10958736,https://doi.org/10.5281/zenodo.10958736,https://zenodo.org/records/10958736,True,7,7,0,0,0,7,4,False,False,0,1,True,True,cc-by-4.0,True,True,True,True,True,True,True,True,2024-04-11T08:44:23.370294+00:00,False,NA,0,1,True,False,ComplexCitations_EGU24-20519_v2.pdf
10.5281/zenodo.10958616,https://doi.org/10.5281/zenodo.10958616,https://zenodo.org/records/10958616,True,4,4,0,0,0,4,4,True,False,0,2,True,True,cc-by-4.0,True,True,True,True,False,True,True,True,2024-04-11T08:12:10.931407+00:00,False,NA,0,2,True,False,Hohmann_egu24_nonparametric.pdf
10.5281/zenodo.10958606,https://doi.org/10.5281/zenodo.10958606,https://zenodo.org/records/10958606,True,3,3,0,0,0,3,1,False,False,0,0,False,True,cc-by-4.0,True,True,True,False,False,True,True,True,2024-04-11T08:07:13.103690+00:00,False,NA,0,0,True,False,230913_HAW_Poster_Titova_A0.pdf
10.5281/zenodo.10958401,https://doi.org/10.5281/zenodo.10958401,https://zenodo.org/records/10958401,True,3,2,0,0,0,3,1,False,False,7,0,False,True,cc-by-4.0,True,True,True,False,False,True,False,True,2024-04-11T07:06:31.635744+00:00,False,NA,7,0,True,False,GBV-AVA_Tonal-alternation.pdf
10.5281/zenodo.10958367,https://doi.org/10.5281/zenodo.10958367,https://zenodo.org/records/10958367,True,11,6,0,0,0,11,1,False,False,11,0,False,True,cc-by-4.0,False,False,False,False,False,False,False,True,2024-04-11T06:53:57.439725+00:00,False,NA,11,0,True,False,Parkmanetal-omed23.pdf
